landing_cycles,load_during_landing,taxiing_duration,speed_during_landing,braking_force,tire_pressure,hydraulic_pressure,shock_absorber_failure,tire_wear,brake_degradation,hydraulic_system_failure,RUL,runway_condition_snowy,runway_condition_wet
247,50.91003959246776,18.18666520636096,176.7039034037327,44.68715879779655,32.39173700691011,2955.51072321575,0,1,1,0,252,1,0
247,78.45746881719658,14.37060336302955,182.6004126962062,40.73635869756417,29.70589512096991,3115.060535516857,1,1,1,0,252,0,0
247,71.36962380946238,21.40634822700671,173.8718945628966,41.81021181356407,32.41925532605377,3140.482650210158,1,1,1,0,252,0,1
247,69.2280821111751,19.75666303055272,117.3873826787336,44.2865104365289,29.44981546872948,3034.783287369611,0,1,1,0,252,0,0
248,69.45227743942196,20.39638846373263,201.6678516268418,41.69958812082039,33.51584406227866,2801.508968675057,0,1,1,0,251,0,0
248,72.63268210843539,14.64093428574483,160.9657696724918,41.35187397153972,29.92295679402558,3263.617374084235,1,1,1,0,251,0,1
248,60.95481980575003,12.47697702257513,165.5549479337155,33.44947215724184,33.46659380580947,2696.828656671184,0,0,0,1,251,0,0
248,65.4689392281289,12.26390779867014,165.2683510590539,43.18257763308139,32.66557404431707,2775.455438031542,0,1,1,1,251,0,0
248,72.30106264187954,9.307096331328086,177.2274778495467,44.32183456168107,29.64348113930039,3060.252009578679,1,1,1,0,251,0,0
248,53.81812536728798,9.5997126234913,160.525626460818,34.70910556303983,33.4711762234673,2733.519423498602,0,0,0,1,251,0,0
248,69.05398141816609,2.548591458118356,136.5763893165737,43.60178161736728,31.74378473320446,3165.092248599423,0,1,1,0,251,0,1
248,67.29279665507187,3.259658014495868,158.3582618712414,38.43051965303999,29.90370139745935,2892.982963179837,0,0,1,0,251,1,0
248,69.01015780060095,20.38679904931136,139.7121892925758,49.43844975628544,29.7823811270868,2805.346586265552,0,1,1,0,251,0,0
248,82.2969802144487,12.01367313363247,164.9243693524021,45.04538586074499,32.11115812620693,3182.067979829003,1,1,1,0,251,0,0
248,79.15546318992364,11.99776517205663,160.1285651579674,43.63227741751309,34.34192984364689,2838.901910188561,1,1,1,0,251,0,0
248,72.87018632239311,23.70429038507217,172.1674222449471,51.06539509902792,34.10748410258909,3179.677793379966,1,1,1,0,251,0,0
248,64.92134089860228,25.09048366417743,179.9898302257142,41.09154118374351,34.69198759015928,2611.31924505039,0,1,1,1,251,1,0
248,75.87229288419152,17.51929967086245,146.1016331373004,39.57415546685102,34.96698336711115,3052.184694580443,1,0,1,0,251,0,0
248,63.40938492383648,11.03688584814408,187.5350099509317,36.46135382762309,33.46347329349051,3322.059765864832,0,0,1,0,251,0,0
249,77.54268271645637,7.413730697139473,159.1174578389121,40.4635082506655,30.59388240792182,2893.459379581544,1,1,1,0,250,0,0
249,100.2036966864169,17.08840702508624,133.0267323448679,47.34494384480534,31.46007029392045,3161.672990082246,1,1,1,0,250,0,1
249,75.6843924608367,15.96339964924736,183.7970941983236,37.06548558785579,32.12929274821325,3051.482752892148,1,0,1,0,250,0,0
249,64.33969200033333,13.98433976838286,147.8631628207388,38.80848074814668,32.95169656960949,3334.986200901648,0,0,1,0,250,0,1
249,84.33597776272946,12.50838513528794,162.4287222905004,39.53675502439916,33.29878946681677,2764.86258724795,1,0,1,1,250,1,0
249,84.31619013551492,20.15509108521222,179.74244850773,43.34791901453804,35.31826861040791,3213.966004529794,1,1,1,0,250,0,0
249,65.08674063482536,21.94400051809788,201.5833691443068,43.35947968889568,29.64350020754563,3253.203825236691,0,1,1,0,250,0,0
249,89.19519658525992,19.95401428061425,178.9523271952533,43.44605328570069,30.13768286307118,3085.234422600118,1,1,1,0,250,0,0
249,78.83990572175009,14.87294315339203,136.1434782989622,39.10474582191817,34.09017112923675,2818.775630684103,1,0,1,0,250,0,1
249,107.7776118738874,14.2674086049423,174.0916148911054,47.32602483342774,32.02320718197954,3238.534644355655,1,1,1,0,250,0,0
249,78.46477104669492,18.22128090405396,100.7807041366289,45.14182224288312,34.28839799784966,2824.39379752604,1,1,1,0,250,0,0
249,66.37775357002675,14.48866824891204,146.4922635700822,43.50119991394692,31.40194345909172,2883.579605717433,0,1,1,0,250,0,1
249,85.30430892644839,13.59402993901285,167.8024210512533,42.02435936268597,31.50924678289643,2992.112798299871,1,1,1,0,250,0,0
249,80.39126675558366,14.31690654261214,146.4959866711794,45.33511253376111,36.29397294460592,2585.604191473451,1,1,1,1,250,0,0
249,63.66804949124622,12.29352755430786,125.6132085085144,54.32463835011107,31.24065775407932,2511.211789864262,0,1,1,1,250,0,0
249,85.38794439671241,9.915527428811995,139.9676781975907,57.45477793630266,34.84727753339146,2800.002145728836,1,1,1,0,250,0,1
249,71.43228423233288,6.999053566189202,153.3205696809898,45.89905182050879,37.17423540322037,2884.736404701927,1,1,1,0,250,0,0
250,56.17479248532536,23.7143323502588,170.3725082928371,48.13105211974821,31.35675065986013,2969.322693025258,0,1,1,0,249,0,0
250,71.96435674734084,5.99614649038682,177.4817571660019,49.0528838686929,31.00994754370984,2992.014593451254,1,1,1,0,249,0,0
250,89.59160994188692,16.51495428332865,156.1351017048633,52.69195156737844,35.53575591656531,3075.89992094176,1,1,1,0,249,1,0
250,70.46740474052957,16.9276356342089,171.8936896218165,44.89090976909636,32.95044997981161,2980.615492359808,1,1,1,0,249,0,0
250,78.99228192939327,27.37656900468051,182.212418266732,43.64072736892511,32.36925158381973,3316.674118979474,1,1,1,0,249,0,0
250,63.70332540689463,9.809465067694829,125.7836673439511,45.41564525823725,32.29844397679404,2828.662328010031,0,1,1,0,249,0,0
250,84.81149715570353,12.92274758480625,165.6114071360049,50.51921751636826,31.51095855653249,2968.127960616416,1,1,1,0,249,0,0
250,75.46079221633151,13.71822178573427,138.5836712619186,44.97935786188668,29.53304554698119,2800.366864490288,1,1,1,0,249,0,1
250,67.19856118612228,8.91164311196758,178.3427685272432,43.39845739022208,32.824635618951,2937.141285401491,0,1,1,0,249,1,0
250,80.2748083302773,9.147691453556881,130.9884650164002,49.45559754136488,28.369502625148,2754.422655880308,1,1,1,1,249,0,0
250,81.35100011597925,20.41312460501105,183.5500473087104,48.14209052071622,27.14989194352937,3327.450749201398,1,1,1,0,249,0,0
250,66.02746993838744,12.53450269511853,161.057936804593,52.22360428283787,30.6772170742743,2792.776529783628,0,1,1,1,249,0,0
250,75.81278422056198,11.90200009948155,137.8199975852014,43.6208261466432,32.49056717894182,2614.804425775252,1,1,1,1,249,0,0
250,74.38223937729438,9.608276037819895,177.4526035794869,47.51383149060219,35.32561050947649,3018.244646654498,1,1,1,0,249,0,1
250,87.24638731215175,9.082540588120889,130.0179864404392,38.14980023737311,32.59744689072384,2900.914949663884,1,0,1,0,249,0,0
250,74.80877820146293,14.58834724991397,138.1495433517976,39.91376442733468,34.96096193578237,2897.163135997748,1,0,1,0,249,0,0
250,79.41746736377557,20.50399902711359,189.5408473733028,50.74186758034458,33.9972065820012,2933.239936369318,1,1,1,0,249,0,0
250,59.97734747659719,21.63310819749971,162.5674398441972,35.76431187409099,31.75713221856265,2574.81514870714,0,0,1,1,249,0,0
251,64.11083745271807,12.97474523527224,152.633555263371,41.77001446096767,35.1754252867705,3049.923615652609,0,1,1,0,248,0,0
251,71.27000785516543,18.19292333029275,189.257516838318,39.82730299117735,34.47052807385604,2941.188286347968,1,0,1,0,248,0,0
251,66.07345640012181,11.48636467286354,171.6195280928814,38.82356421944907,29.14586438642026,3278.724318449203,0,0,1,0,248,0,0
251,82.13218254856744,8.15664465739971,132.7454764867958,45.19097656007904,31.86133756467659,2783.755462107067,1,1,1,1,248,0,1
251,63.26914484750235,14.84302031466988,158.4689910575184,39.97681045371958,33.24934397496131,3165.197977078707,0,0,1,0,248,0,0
251,47.10035697406414,17.69419351768548,152.0427999253996,45.14462933144265,33.04141178129414,2968.128576998668,0,1,1,0,248,0,0
251,60.28854275378284,22.64389417855154,193.3867148968155,43.04285675996697,29.0928878628193,2982.999644882371,0,1,1,0,248,0,0
251,65.87587015156046,11.70683959522485,178.2186237328776,41.09417285003742,32.17512558209975,3015.564039996432,0,1,1,0,248,0,0
251,63.32238542008642,21.4585780376062,144.8415928781005,46.41187470152341,28.93554555072499,2992.516025941081,0,1,1,0,248,0,0
251,74.14888352299235,10.91693485089507,138.1145782305385,50.97542964262544,30.03424149312034,3461.362337165458,1,1,1,0,248,0,0
251,101.3530558026891,14.44443642963642,200.79698435184,49.77519804336956,35.4049281449572,3445.996379916412,1,1,1,0,248,0,0
251,75.2670086726755,18.0394016655988,157.8347052594929,52.03713382461077,32.98994280518685,3061.727548417231,1,1,1,0,248,0,0
251,70.39744283733643,26.73200661996699,159.5351686273479,39.57187186736866,31.05558387385238,3081.214485533398,1,0,1,0,248,0,0
251,72.93476802463826,25.04454709548064,187.7575703628009,35.41136189439205,32.90723581880522,2986.278171461468,1,0,1,0,248,0,1
251,66.18456510145495,11.8972956227717,189.6815773718456,38.42397721770452,34.07420181750153,3186.877783705765,0,0,1,0,248,0,0
251,71.5578138408336,12.97233654118771,169.5103504762537,48.65232582423518,33.44775948568729,3212.479396448011,1,1,1,0,248,0,0
251,79.38761258880764,17.62556471442908,206.1341022381754,56.14258063780593,33.60115966860261,2947.541058135841,1,1,1,0,248,1,0
251,75.74505972862572,14.01594438451187,153.1480345331256,37.31840652795849,33.29214650050665,3135.384134401118,1,0,1,0,248,0,1
251,74.80196218148559,22.38376864924464,174.8549052464074,52.15560735919325,33.03392237579934,3303.423585851839,1,1,1,0,248,0,1
251,68.59343378663806,16.30788742032703,138.6774182126991,47.94491408701325,33.29349924916926,2988.866791466327,0,1,1,0,248,0,0
251,80.75247123974731,9.21277523817022,150.4877189117829,52.6422181287608,35.43611999271395,2806.014785068666,1,1,1,0,248,0,0
251,62.6663773932011,16.26096075349046,178.344104816376,48.73639707159494,31.01677942179136,2932.730588325037,0,1,1,0,248,0,0
251,70.73844558492516,15.73316293823087,164.5462733764329,37.31955508556624,34.1338910878248,2868.779653912174,1,0,1,0,248,0,0
251,81.93414673560031,6.281081766273029,148.2212020837944,52.52420971489152,32.62941748420905,2981.99197723519,1,1,1,0,248,0,1
251,58.17729168356671,8.435435116208804,150.4888034120409,45.07554694003666,30.47103897022603,2689.014675081852,0,1,1,1,248,0,0
252,77.3139656747066,8.809194278322707,148.351428201268,41.04547158294372,31.99000413530475,2759.829001148525,1,1,1,1,247,0,0
252,86.39244917564096,28.49020228408713,175.8760715741273,49.79211513715529,33.17147678896685,3078.397794555399,1,1,1,0,247,0,0
252,62.74948776496005,16.4355031870063,151.9876645576969,48.78124009773302,32.34761910574849,3086.502134660169,0,1,1,0,247,0,0
252,71.82184905808597,21.09715541477386,156.2957963918861,47.70819061628828,31.44344439929172,3165.571787898957,1,1,1,0,247,0,1
252,74.257309292351,17.67067971132992,139.7523594992112,43.98042112676081,32.18415647782284,3089.516325671774,1,1,1,0,247,0,1
252,68.27649225766206,16.52980012218918,183.3561388305421,40.75318819760528,31.36871667363016,2981.586559319905,0,1,1,0,247,0,0
252,71.44499959924428,14.33787207528332,154.2304293011449,38.41178118309302,31.10679096395002,3010.287149185227,1,0,1,0,247,0,0
252,95.6206965292788,24.73664243452141,144.5476041725753,45.35304952457304,32.31211180840808,3215.934629140088,1,1,1,0,247,0,1
252,56.83640216229603,23.17523835309729,182.0243682638502,38.52197126602367,32.13379616369533,3124.999976936998,0,0,1,0,247,0,0
252,80.11505647246784,10.65584256055145,165.8488781040815,43.39895587336716,31.14679438843423,3174.934755522359,1,1,1,0,247,0,1
252,79.03455014854217,10.5798181289756,149.4834811051445,50.81993933083971,36.74322875879922,3071.618906629398,1,1,1,0,247,0,1
252,90.28918894266904,16.39883853864108,148.8892674034864,47.14380827897361,33.90712442784835,2882.809321400749,1,1,1,0,247,0,0
252,68.01516014838884,15.70455439193474,201.4866063162955,41.19200362967055,30.29046070903105,3077.179658973366,0,1,1,0,247,0,0
252,62.3049993027602,13.89198304908675,124.4885284227244,39.97982981387299,33.20174906250235,2941.035464205005,0,0,1,0,247,0,0
252,76.5885603243088,14.21410750034916,173.6938209697976,49.84316011171551,32.3036599688888,3113.903122997266,1,1,1,0,247,0,0
252,71.35057111589919,8.596939273194458,187.0944904381951,42.94707274136665,32.60230446757112,3038.212519587352,1,1,1,0,247,0,1
253,65.64217367136041,16.78735092924362,183.7936907710218,45.50626870290581,32.54395133383122,2939.387554012833,0,1,1,0,246,0,0
253,90.28546360669854,18.28192650420661,155.9787504559233,50.19507502440005,32.58216679517366,3134.804461261574,1,1,1,0,246,0,1
253,72.62996238232968,5.556904051411403,168.7711073210455,50.46730835332777,32.70043373440603,2840.56414101923,1,1,1,0,246,0,0
253,72.14036048647301,4.721501130218916,150.0976801755843,48.36907959050436,34.27944393255139,3040.089284503637,1,1,1,0,246,0,0
253,83.84627310550702,15.07653287422755,175.7926781588646,54.59434902887803,32.98939801588371,3343.579946198261,1,1,1,0,246,0,0
253,71.42638035447189,12.19169721537287,196.2137075779782,47.43709561852837,31.69731309360522,3300.21569580579,1,1,1,0,246,1,0
253,74.53812388708982,9.594057609805043,156.8294821396942,47.74195810165283,34.78580423618386,2888.354012302752,1,1,1,0,246,0,0
253,82.3759182197462,14.67235442255524,143.1229649788348,57.41723099635082,31.42528453805597,2594.082549918095,1,1,1,1,246,0,1
253,77.07829799705435,13.56541212031162,163.0792052004996,40.91614042398363,30.63363864561509,3194.634240287756,1,1,1,0,246,1,0
253,88.18075724852378,13.9274871658789,161.7845362207777,53.8353232461752,29.77870516081755,3431.155720625571,1,1,1,0,246,0,0
253,76.98015340532528,13.40791573140848,165.5667253248394,46.46257148041006,29.92612826967041,3042.279139230044,1,1,1,0,246,0,1
253,73.03337796276,14.49699162421907,151.4055634690851,46.53534331101935,31.04063982214523,2983.563272809902,1,1,1,0,246,0,1
253,70.35502026185023,8.535953550359189,168.2966332958163,49.47836990502137,29.93122508308645,2607.324396000109,1,1,1,1,246,0,0
253,72.77236744903814,24.92613267835678,162.3901264263282,48.4436593098369,34.76209981513234,2928.45426693828,1,1,1,0,246,0,1
253,90.68016281861632,20.10825417528839,160.4302893145784,48.26650657104003,34.5303043284338,2858.903338329669,1,1,1,0,246,0,1
253,67.58228042607125,14.25016854414569,160.938803315326,38.42255320173258,35.54353465756741,2930.860656971921,0,0,1,0,246,0,0
253,77.75276932217608,12.83930943215612,146.3047269368317,49.95576295994258,30.45264407933446,2909.34295245863,1,1,1,0,246,1,0
253,86.41631474141052,12.03628135294026,181.4074451474606,51.16979355630005,37.88690704423701,3003.509865676625,1,1,1,0,246,0,1
253,79.69150133700417,23.60982144066088,189.0894735504369,42.48801884693283,29.93158094885499,3000.148561879826,1,1,1,0,246,0,0
254,74.2963524070814,11.03147710248881,162.5891952225573,45.66328419655318,34.71404047717344,2969.913143865759,1,1,1,0,245,0,0
254,83.13557706206814,12.52258159450346,176.0499099742671,55.15973777347112,32.56381261385531,3188.58347321294,1,1,1,0,245,0,0
254,78.13118434293645,6.021933896788417,164.7495696406606,39.13949981887957,34.89200379345395,2838.531229639382,1,0,1,0,245,0,0
254,71.4656210372545,16.27779849493402,173.9659559172929,42.51646079229445,32.8800406881574,2899.874653914384,1,1,1,0,245,0,0
254,77.06485272577147,16.86383612138201,141.1093459244009,41.99433225272307,33.89291349828061,3314.141419766576,1,1,1,0,245,0,0
254,69.31649235320663,8.579008945444198,131.639261409751,37.71460590979677,30.97037025261824,3401.320970472211,0,0,1,0,245,0,0
254,75.53043374376952,12.40487140540926,132.9940963643578,47.17755058243681,29.49582098245844,2981.555443838515,1,1,1,0,245,0,0
254,91.79256516741754,15.0534665589824,173.6978577283325,43.52723003393345,33.18595841803069,2974.633962913635,1,1,1,0,245,1,0
254,51.62430170072898,17.89988288478629,158.5325821329522,40.35784035070377,34.92896620819459,3221.260314691445,0,1,1,0,245,0,0
254,79.42656981647161,9.83592795245901,175.2783412174835,44.16416286018459,28.52929271360789,3494.867374138255,1,1,1,0,245,0,0
254,78.02066809086726,6.291179438083489,142.879653277889,40.10102050415492,34.39181600877219,2966.756280391503,1,1,1,0,245,0,0
254,70.9882330920624,13.38368870306255,154.97510097003,42.0508851708373,33.58307394097624,3000.079268990874,1,1,1,0,245,0,0
254,81.64903594654044,15.31075453042864,143.3266544458657,47.45890805238528,30.92657016242825,3232.64697649184,1,1,1,0,245,0,0
254,60.16402189331833,13.28386965647662,156.0635989501845,39.64932761049067,33.93009546964313,3094.304122090445,0,0,1,0,245,0,1
254,80.91885971822154,20.62207074985444,155.9628330142105,38.05535840623709,30.59444927107728,2991.202288893531,1,0,1,0,245,0,0
254,80.31003945957754,8.805170275975815,176.7487463435212,36.4514521987239,29.4875041146616,3006.87077058952,1,0,1,0,245,1,0
254,73.01247397936567,15.42444120763334,163.304896553493,52.23748883774816,31.64315477841919,2918.145149628461,1,1,1,0,245,0,0
255,80.89950900755103,22.62338371423784,178.1803588197408,36.57758095084917,33.3907244128938,3045.596936281775,1,0,1,0,244,0,0
255,72.2593182479103,16.50965842559352,150.1099879079137,42.56953101417275,32.66142713124419,3084.24559531247,1,1,1,0,244,0,1
255,75.0908246480493,15.50473485144791,136.1994334806091,47.64015745811418,31.69144939331803,3184.986776646974,1,1,1,0,244,0,0
255,72.76867856280748,14.39479253966231,156.6814874303071,45.69875847401474,30.43394519290122,3315.529857645986,1,1,1,0,244,0,0
255,80.3535990755319,8.719223627463066,144.4867688734668,46.94366120273643,36.78283524824234,3187.475002252259,1,1,1,0,244,0,1
255,85.96712713775764,11.99173785555438,168.0049910030175,50.4026728553131,28.69321333042121,2866.581475034387,1,1,1,0,244,0,1
255,84.03201545051554,19.46673631304073,168.3376898680121,44.17576346967195,33.32882703423856,2758.905961526538,1,1,1,1,244,0,0
255,69.39142360194934,8.749871722061979,166.531991135337,45.35363844173617,32.94781452436287,2826.134094872841,0,1,1,0,244,0,0
255,71.66521981076113,16.35322443129982,199.6613085075855,51.79791100179768,32.56302503698509,3252.54200064008,1,1,1,0,244,0,1
255,69.53027972098884,13.53153737147185,136.2622374878468,39.49850612082517,31.7622690903868,2696.598996864577,0,0,1,1,244,0,0
255,67.12619210317533,11.1986880014826,138.076566889815,40.09899953829247,31.70451981731637,3101.516240014152,0,1,1,0,244,0,1
255,67.62277566734481,20.86125756492421,196.6127498312811,49.12900027191507,31.2718740883622,2916.270925700343,0,1,1,0,244,0,0
255,68.66365717713612,13.79648714076345,145.2961612817198,50.68558222330611,34.67742811499726,2801.962289695794,0,1,1,0,244,0,0
256,82.79327601829439,13.1887915112131,143.8602944106077,44.46573671013517,30.61195340936262,2690.360136380894,1,1,1,1,243,0,1
256,75.42137845112266,5.616548343310622,177.6929789823263,45.76373276179397,33.08891877971431,2856.365738141619,1,1,1,0,243,0,0
256,89.24326244170867,16.07432354731932,180.0831422456811,48.19963863137319,31.8152723164416,2729.485143525475,1,1,1,1,243,0,0
256,68.75757819484757,14.23727526181441,161.3828166671911,38.22684253539849,32.91687204905067,3071.274910153181,0,0,1,0,243,0,1
256,66.73360830795403,22.99852100524051,159.0027261567304,37.14277776836958,31.00629857427278,3170.572844546954,0,0,1,0,243,0,0
256,71.38517002833638,6.321845620724906,194.3569626647497,40.81434655928469,30.76092961884386,2864.219062633923,1,1,1,0,243,0,0
256,60.03048913293522,19.2546846388789,117.5438007461841,38.73332891033147,30.84553647219265,2925.928524581452,0,0,1,0,243,0,0
256,55.45098767493392,19.97891755078745,177.8426581596424,36.96199437460112,33.29125742740642,2909.578427909451,0,0,1,0,243,0,0
256,69.22412457924037,7.45695272810145,149.6840537706042,31.46949850048288,30.71158995798094,2731.44445735936,0,0,0,1,243,0,1
256,81.95329195216206,13.55984630280389,135.1930335804508,46.37237437547643,28.53269879201466,3242.319108889582,1,1,1,0,243,0,0
256,79.88811180433007,10.24035576161873,165.2666151523775,45.99405103294644,29.0167702817132,3138.935132901151,1,1,1,0,243,0,0
256,75.21738717535844,10.65435378751035,174.5415213569449,52.53226582872873,35.12547266389306,3211.112580745851,1,1,1,0,243,1,0
256,77.5496770599076,21.06053356358903,143.7644236547181,38.68609183129247,34.44135285507915,2986.498778208359,1,0,1,0,243,0,0
256,89.74110390606782,26.98511959100593,173.3423918311571,49.9947619362359,30.06978279613205,3010.10966381529,1,1,1,0,243,0,0
256,85.75392328675224,16.42743081344027,170.3984835658341,29.91057008615999,27.39515353563311,3159.6033624203,1,0,0,0,243,1,0
256,71.93397430161255,11.74883456885357,176.3802386157367,51.8279584478115,28.67276392293234,2985.639395237687,1,1,1,0,243,0,0
256,53.14414102434837,5.118919678048442,182.6833609260264,41.94451461393545,31.25373688832086,2774.638507140283,0,1,1,1,243,0,0
256,71.7350510967721,22.06686462342604,163.6206852010428,53.8246647504307,35.84125107749653,2917.060948948485,1,1,1,0,243,0,0
256,82.91000626785481,17.78514811243901,177.1695947736129,36.92181650314016,34.77094644113325,2774.208354007409,1,0,1,1,243,0,1
256,75.93719054901052,14.31417544562942,155.341771918108,41.63342069724476,37.15193628187725,3244.813020711429,1,1,1,0,243,0,0
257,59.59978327091004,6.118505192171106,183.3915787592296,47.89115449871773,31.47573923606844,3116.199690669039,0,1,1,0,242,1,0
257,90.9085123206378,12.24823206090089,192.0003042388812,50.2999130864157,36.85003548530261,2844.467971903783,1,1,1,0,242,0,1
257,72.88835957535443,7.759376123615658,159.0219076743197,43.91495760405623,31.14654341368479,3213.461040617091,1,1,1,0,242,0,0
257,75.7855608082435,18.06205826457688,138.2629352357177,46.56627458192281,32.48679501725874,3002.318592793922,1,1,1,0,242,0,0
257,50.16450403944102,18.24186388854895,155.9264710081158,46.84383694210585,31.87077043318442,3024.242471801894,0,1,1,0,242,0,1
257,74.94328927342937,9.982830946208855,146.1003054937914,44.06832213139369,34.44867785584913,3167.819898062951,1,1,1,0,242,0,0
257,73.44648514955801,16.44725536425329,178.6577219231022,41.43274353034722,31.50280140127231,3072.324026537991,1,1,1,0,242,0,0
257,69.70177976680151,16.83764523780706,143.5401561800393,43.59688310492682,30.68649240448372,2914.907758519184,0,1,1,0,242,0,0
257,80.93960512076735,13.96622798285364,168.7439672165125,49.08323777074622,33.4778040130908,3275.767799280041,1,1,1,0,242,0,0
257,77.2809487586681,13.71633098259973,181.1031827510345,49.95846765678778,33.24334638229804,3144.899580330099,1,1,1,0,242,0,1
257,87.06455574324846,17.50166603660313,158.3816550374068,46.79543562923633,32.25429615713978,2943.033694001249,1,1,1,0,242,0,0
257,80.27224811949344,9.041757305506458,169.0666445823232,44.87147315318648,28.47868172052573,2756.481534617894,1,1,1,1,242,0,0
257,70.8152391988964,16.83909784221932,157.4968845998889,50.26665545199983,27.96092077472208,3181.220295607039,1,1,1,0,242,0,0
257,80.20495723778035,18.96819647165051,209.0591854946074,49.29189521349592,29.44522708636615,2956.993190929965,1,1,1,0,242,0,0
258,63.40411987474971,5.014762816910125,150.696907215949,48.79936342674266,34.73002675512087,3065.56293112431,0,1,1,0,241,0,0
258,78.14928125088116,22.81444909839088,123.134781553809,42.1057368357754,31.60368886413031,2843.208899604749,1,1,1,0,241,1,0
258,67.74473317489479,13.37289364313584,142.5127702602867,36.14963172411823,31.6227253723717,2907.114337243645,0,0,1,0,241,0,0
258,64.67672530329419,9.000022099531785,180.6859623858692,36.48686928105685,33.45315262726466,3121.503991146021,0,0,1,0,241,0,0
258,81.93265544661143,5.896702534003481,155.3184070102545,42.92301408797981,30.57119032755698,3110.900443790639,1,1,1,0,241,1,0
258,77.3524605205828,17.44330768630239,164.2735565158752,49.14633567439942,31.0451066550218,2701.615420010584,1,1,1,1,241,0,0
258,72.16883338844434,12.83244089398233,158.4595969923996,57.45956943315535,32.9128683576284,2468.864523160325,1,1,1,1,241,0,0
258,77.45384769023863,8.034838491455869,181.3069202070386,42.08062535383772,31.37902360214176,2822.106427601654,1,1,1,0,241,0,1
258,78.15455795111114,9.792843650677288,139.7190691494129,42.47986265953811,31.2363836107238,2743.950986531645,1,1,1,1,241,0,1
258,69.23375929200296,20.58760274387303,199.073260566536,42.05773385904485,31.48980159371616,3147.658625051765,0,1,1,0,241,0,0
258,88.89865169433534,2.169403070337932,159.7230400868133,42.9040280056249,32.92121220233675,3246.398457508639,1,1,1,0,241,0,1
258,95.32944553999506,17.49750398484452,179.2548832217982,59.6627487903887,29.99564181627234,2950.409665973654,1,1,1,0,241,0,0
258,85.37839631108268,6.767443066990294,175.4929602685979,43.49204806689664,30.97008188260737,2921.388381832721,1,1,1,0,241,1,0
258,67.97133489702509,10.93370339630746,171.6592669194831,49.88939793578527,32.24664574925297,3065.588317190333,0,1,1,0,241,1,0
258,65.69409396841405,13.68823722919991,177.9542120221215,45.44348197102735,34.39749809626077,2833.635261412559,0,1,1,0,241,0,0
258,83.27444971427056,9.971524563409034,127.420501407118,44.31083634688235,30.24529658448648,3084.237502174279,1,1,1,0,241,0,0
258,82.5347279615823,20.92347898940502,159.8655349419196,56.57905787557075,31.82140042309118,2810.635213478239,1,1,1,0,241,1,0
258,65.48893946705736,15.29219347441794,155.51550233629,48.37398156171535,30.84589462002027,3025.682891613633,0,1,1,0,241,0,0
258,90.57720295302074,21.87589528803622,167.5402767881533,49.00570473093318,30.64005974866581,2901.204979235651,1,1,1,0,241,0,0
259,64.61648662489223,25.79009505428598,191.3161493985187,49.07753821757699,34.38264537695046,2757.625339888926,0,1,1,1,240,0,0
259,72.82422610436257,15.74273763855646,191.4462437273255,42.52068225774757,28.38209556605312,2970.766950822067,1,1,1,0,240,1,0
259,92.25797806135816,15.04906870198202,186.4486648525608,43.9290776800555,32.07192656654821,3194.956957747489,1,1,1,0,240,1,0
259,60.58464684756358,14.51405228088282,163.9103563431615,42.78280979948114,31.35930559605928,2978.535223037021,0,1,1,0,240,0,0
259,56.47502309038231,12.11987414761666,141.4073835953623,34.67406952346204,34.2634883670051,3057.527659996951,0,0,0,0,240,0,1
259,86.27158898658243,20.20833366541675,164.4599601799881,38.66851959550046,34.90418765667812,3131.807153663864,1,0,1,0,240,0,0
259,69.97534544619486,13.48456961443993,146.0211125036815,50.07530521888341,35.31025549869857,3234.863638262445,0,1,1,0,240,0,0
259,101.2938162278286,15.96096124729348,161.3394070042714,48.10562023661505,32.81769506624758,3222.904690422949,1,1,1,0,240,0,0
259,80.9185204935989,12.37169841378073,159.7286382845282,47.12280477513453,35.02262962605823,2693.232433301682,1,1,1,1,240,0,0
259,73.53147950877822,20.60409324415398,194.5443756017401,47.37741243153943,35.32228380856894,2993.884046286678,1,1,1,0,240,0,0
259,63.79839056585843,23.62999001047169,141.8382001477526,43.54776714878643,31.46946540918562,2968.98495616657,0,1,1,0,240,0,0
259,82.36006187114552,18.9169236207712,173.6524201759906,42.52434907093359,34.94034398193185,2898.042070037965,1,1,1,0,240,0,0
259,60.62832143410353,17.15006761905677,175.3928194740128,39.87075722580173,33.39407733292516,3360.349151767984,0,0,1,0,240,0,1
259,73.06848115120124,7.289035529063885,184.862086744575,47.0410722057037,32.19803749220704,2991.652490376983,1,1,1,0,240,0,0
259,73.06293271635269,1.292552852613117,184.7727726639297,41.80892652899054,29.31061137969041,3034.084766865466,1,1,1,0,240,0,0
259,82.17680417874475,17.88096375164211,173.2920967741496,47.48355692149748,33.5357393523978,2943.946222196379,1,1,1,0,240,0,0
260,50.4745984797925,20.48296894591062,186.4233932525768,40.56499720952644,30.94112388683921,3243.98649938023,0,1,1,0,239,0,0
260,79.89945599383437,12.0559921669025,148.2666241820925,34.68138833472997,33.11093964962586,3371.740697091345,1,0,0,0,239,0,1
260,83.72847838543723,18.52169300573798,152.1104581644828,50.08969985390864,36.06977778881912,3103.341025648096,1,1,1,0,239,0,0
260,78.68850786400992,14.9882829842524,181.5979288925923,51.86358167793652,32.05367993358279,3090.54295835936,1,1,1,0,239,0,0
